id,question,value,milliseconds,created,nquestions,expert_id,object_id
7364,EB,false,2432,2017-03-17 18:47:15.716774+00,1,9,744
7365,RRLYR,true,2232,2017-03-17 18:47:19.895772+00,4,9,317
7366,RRLYR,false,2517,2017-03-17 18:47:33.162465+00,2,9,729
7367,CEP,false,5620,2017-03-17 18:47:41.048353+00,3,9,300
7368,LPV,false,2206,2017-03-17 18:47:44.818461+00,2,9,218
7369,LPV,false,2057,2017-03-17 18:47:48.410984+00,2,9,362
7370,LPV,true,2795,2017-03-17 18:47:53.08888+00,4,9,169
7371,RRLYR,false,2071,2017-03-17 18:47:56.803184+00,4,9,169
7372,CEP,true,2165,2017-03-17 18:48:00.665545+00,3,9,337
7373,CEP,false,2136,2017-03-17 18:48:04.890609+00,2,9,216
7374,CEP,true,4113,2017-03-17 18:48:10.633936+00,1,9,589
7375,CEP,false,2188,2017-03-17 18:48:14.451055+00,3,9,792
7376,RRLYR,true,2029,2017-03-17 18:48:18.358045+00,3,9,263
7377,LPV,false,4220,2017-03-17 18:48:24.520703+00,4,9,638
7378,RRLYR,true,2656,2017-03-17 18:48:28.75462+00,2,9,255
7379,RRLYR,true,1859,2017-03-17 18:48:32.463649+00,2,9,362
7380,LPV,false,4084,2017-03-17 18:48:38.084444+00,3,9,199
7381,CEP,true,14159,2017-03-17 18:48:53.865945+00,3,9,763
7382,RRLYR,false,2578,2017-03-17 18:48:58.467558+00,4,9,93
7383,CEP,true,6076,2017-03-17 18:49:06.669822+00,4,9,237
7384,RRLYR,false,29599,2017-03-17 18:49:38.241392+00,3,9,559
7385,LPV,false,3415,2017-03-17 18:49:43.43175+00,1,9,227
7386,EB,false,4434,2017-03-17 18:49:49.912069+00,3,9,185
7387,EB,false,1762,2017-03-17 18:49:54.330541+00,3,9,7
7388,EB,false,3202,2017-03-17 18:49:59.189638+00,3,9,824
7389,CEP,false,8159,2017-03-17 18:50:09.312956+00,4,9,693
7390,RRLYR,true,2546,2017-03-17 18:50:13.800356+00,3,9,185
7391,EB,false,3930,2017-03-17 18:50:19.944612+00,4,9,693
7392,RRLYR,false,2253,2017-03-17 18:50:24.052852+00,3,9,801
7393,EB,true,2163,2017-03-17 18:50:27.927075+00,4,9,48
7394,EB,false,2357,2017-03-17 18:50:31.940407+00,3,9,300
7395,RRLYR,false,2562,2017-03-17 18:50:36.650203+00,4,9,577
7396,RRLYR,false,4754,2017-03-17 18:50:43.291797+00,3,9,456
7397,CEP,false,4737,2017-03-17 18:50:49.919125+00,3,9,340
7398,RRLYR,false,2486,2017-03-17 18:50:54.083778+00,2,9,307
7399,EB,false,4010,2017-03-17 18:50:59.784511+00,4,9,237
7400,RRLYR,true,2137,2017-03-17 18:51:03.652574+00,3,9,300
7401,CEP,true,3608,2017-03-17 18:51:09.074082+00,4,9,359
7402,EB,false,3233,2017-03-17 18:51:13.992123+00,2,9,39
7403,LPV,false,5820,2017-03-17 18:51:22.406875+00,2,9,22
7404,LPV,false,2367,2017-03-17 18:51:26.874555+00,3,9,7
7405,LPV,false,5302,2017-03-17 18:51:34.80389+00,4,9,237
7406,CEP,false,3141,2017-03-17 18:51:39.701943+00,3,9,66
7407,LPV,true,3410,2017-03-17 18:51:45.081852+00,4,9,693
7408,RRLYR,false,2360,2017-03-17 18:52:02.614183+00,3,9,558
7409,LPV,true,2641,2017-03-17 18:52:08.089113+00,4,9,713
7410,RRLYR,false,2095,2017-03-17 18:52:11.83323+00,4,9,511
7411,LPV,false,3223,2017-03-17 18:52:23.692097+00,2,9,480
7412,RRLYR,false,3000,2017-03-17 18:52:28.55459+00,4,9,289
7413,EB,false,3319,2017-03-17 18:52:33.782764+00,3,9,763
7414,RRLYR,false,3433,2017-03-17 18:52:38.912988+00,4,9,693
7415,EB,false,2747,2017-03-17 18:52:43.497754+00,4,9,359
7416,LPV,true,3346,2017-03-17 18:52:48.67833+00,4,9,499
7417,RRLYR,false,9101,2017-03-17 18:52:59.597562+00,4,9,237
7418,LPV,false,2773,2017-03-17 18:53:04.937651+00,2,9,216
7421,CEP,false,2495,2017-03-17 18:53:24.182463+00,3,9,238
7422,RRLYR,false,2517,2017-03-17 18:53:28.25075+00,4,9,164
7424,EB,false,2211,2017-03-17 18:53:37.619001+00,3,9,346
7426,EB,false,2715,2017-03-17 18:53:49.942877+00,3,9,337
7427,CEP,true,3334,2017-03-17 18:53:55.132098+00,3,9,718
7430,LPV,false,2243,2017-03-17 18:54:08.811055+00,3,9,66
7432,LPV,false,2393,2017-03-17 18:54:17.210417+00,3,9,337
7433,LPV,false,2234,2017-03-17 18:54:21.091216+00,3,9,180
7438,LPV,false,2632,2017-03-17 18:54:51.320149+00,3,9,592
7440,RRLYR,true,2069,2017-03-17 18:55:01.934833+00,3,9,187
7441,CEP,true,2905,2017-03-17 18:55:06.852878+00,3,9,328
7442,CEP,false,4000,2017-03-17 18:55:12.640959+00,3,9,645
7443,LPV,true,4620,2017-03-17 18:55:25.013437+00,4,9,332
7444,CEP,true,2675,2017-03-17 18:55:29.769982+00,4,9,585
7445,RRLYR,false,3729,2017-03-17 18:55:35.437419+00,4,9,642
7448,EB,true,5364,2017-03-17 18:55:53.414449+00,4,9,505
7449,LPV,false,3551,2017-03-17 18:55:58.822372+00,3,9,97
7451,RRLYR,true,3106,2017-03-17 18:56:10.002773+00,3,9,97
7452,LPV,false,2141,2017-03-17 18:56:13.967208+00,1,9,487
7454,EB,false,3970,2017-03-17 18:56:30.518333+00,3,9,238
7459,EB,false,3611,2017-03-17 18:57:08.996581+00,3,9,340
7461,CEP,false,2342,2017-03-17 18:57:17.559059+00,3,9,751
7463,CEP,false,2987,2017-03-17 18:57:29.935595+00,3,9,413
7419,RRLYR,false,3444,2017-03-17 18:53:15.63858+00,4,9,490
7420,LPV,false,2415,2017-03-17 18:53:19.942225+00,4,9,48
7423,RRLYR,false,3615,2017-03-17 18:53:33.614466+00,4,9,48
7425,EB,true,4909,2017-03-17 18:53:44.610701+00,3,9,66
7428,LPV,false,3131,2017-03-17 18:54:00.29089+00,4,9,155
7429,RRLYR,false,3013,2017-03-17 18:54:04.941418+00,1,9,112
7431,RRLYR,false,2556,2017-03-17 18:54:13.119513+00,4,9,499
7434,LPV,false,2393,2017-03-17 18:54:25.139919+00,1,9,139
7435,LPV,false,2982,2017-03-17 18:54:29.760053+00,3,9,792
7436,RRLYR,false,2925,2017-03-17 18:54:34.948949+00,1,9,734
7437,CEP,false,9495,2017-03-17 18:54:46.64945+00,4,9,505
7439,CEP,false,4581,2017-03-17 18:54:57.719189+00,4,9,813
7446,CEP,false,4634,2017-03-17 18:55:41.96798+00,2,9,550
7447,RRLYR,false,1942,2017-03-17 18:55:46.270811+00,4,9,502
7450,RRLYR,false,3441,2017-03-17 18:56:04.964888+00,3,9,592
7453,RRLYR,false,2216,2017-03-17 18:56:17.806234+00,3,9,722
7455,RRLYR,false,2998,2017-03-17 18:56:35.768342+00,1,9,789
7456,LPV,false,2608,2017-03-17 18:56:46.934435+00,1,9,706
7457,EB,false,3326,2017-03-17 18:56:53.482999+00,1,9,419
7458,RRLYR,true,2250,2017-03-17 18:56:57.626096+00,3,9,792
7460,CEP,false,1801,2017-03-17 18:57:13.200852+00,1,9,466
7462,EB,false,5138,2017-03-17 18:57:25.319022+00,1,9,436
7464,EB,false,4379,2017-03-17 18:57:36.487608+00,4,9,813
7465,CEP,false,5235,2017-03-17 19:00:25.933616+00,2,9,587
7466,RRLYR,false,2316,2017-03-17 19:00:30.706805+00,2,9,260
7467,LPV,true,9109,2017-03-17 19:00:42.010007+00,2,9,206
7468,RRLYR,false,5496,2017-03-17 19:00:49.99609+00,1,9,170
7469,CEP,false,3518,2017-03-17 19:01:03.782897+00,4,9,417
7470,EB,false,3508,2017-03-17 19:01:09.249713+00,3,9,751
7471,LPV,false,5272,2017-03-17 19:01:43.79029+00,4,9,507
7472,RRLYR,false,1896,2017-03-17 19:01:47.673154+00,1,9,383
7473,EB,false,2150,2017-03-17 19:01:52.768445+00,3,9,323
7474,RRLYR,false,7481,2017-03-17 19:02:03.459562+00,3,9,209
7475,RRLYR,false,2387,2017-03-17 19:02:07.822775+00,4,9,332
7476,CEP,true,3121,2017-03-17 19:02:13.209176+00,1,9,45
7477,EB,false,8057,2017-03-17 19:02:23.58871+00,4,9,585
7478,LPV,false,2639,2017-03-17 19:02:28.150459+00,1,9,248
7479,LPV,true,2561,2017-03-17 19:02:32.574866+00,2,9,63
7480,LPV,false,2208,2017-03-17 19:02:37.643838+00,2,9,85
7481,RRLYR,true,2391,2017-03-17 19:02:42.22343+00,4,9,155
7482,RRLYR,false,2044,2017-03-17 19:02:54.474177+00,3,9,448
7483,CEP,false,2985,2017-03-17 19:02:59.225867+00,4,9,98
7484,LPV,false,3172,2017-03-17 19:03:05.017683+00,4,9,505
7485,CEP,false,4206,2017-03-17 19:03:11.185006+00,1,9,222
7486,RRLYR,true,3734,2017-03-17 19:03:17.080605+00,2,9,85
7487,LPV,false,3324,2017-03-17 19:03:22.207096+00,3,9,64
7488,CEP,false,7058,2017-03-17 19:03:41.105268+00,2,9,733
7489,RRLYR,true,2486,2017-03-17 19:03:45.491947+00,3,9,751
7490,CEP,true,3845,2017-03-17 19:03:51.305421+00,2,9,17
7491,CEP,false,2334,2017-03-17 19:03:55.465757+00,1,9,131
7492,CEP,false,2226,2017-03-17 19:03:59.627312+00,3,9,673
7493,LPV,true,3552,2017-03-17 19:04:05.190623+00,4,9,813
7494,RRLYR,false,2220,2017-03-17 19:04:09.224827+00,1,9,583
7495,CEP,false,2171,2017-03-17 19:04:13.29649+00,3,9,422
7496,LPV,true,3567,2017-03-17 19:04:18.664412+00,3,9,824
7497,RRLYR,false,2734,2017-03-17 19:04:23.578965+00,3,9,824
7498,LPV,false,3540,2017-03-17 19:04:29.022241+00,3,9,422
7499,CEP,false,2764,2017-03-17 19:04:33.853881+00,3,9,51
7500,CEP,true,3365,2017-03-17 19:04:38.939096+00,2,9,99
7501,RRLYR,true,3690,2017-03-17 19:04:50.600386+00,4,9,601
7502,RRLYR,false,1940,2017-03-17 19:04:54.7463+00,4,9,505
7503,EB,false,4807,2017-03-17 19:05:01.70122+00,2,9,99
7504,EB,true,2539,2017-03-17 19:05:06.112021+00,4,9,98
7505,CEP,true,2687,2017-03-17 19:05:10.830379+00,4,9,459
7506,CEP,false,26672,2017-03-17 19:05:39.383496+00,4,9,425
7507,LPV,true,5467,2017-03-17 19:05:46.661854+00,2,9,733
7508,EB,false,5626,2017-03-17 19:05:54.056799+00,3,9,51
7509,CEP,true,5913,2017-03-17 19:06:01.767118+00,2,9,423
7510,EB,true,4671,2017-03-17 19:06:08.246902+00,3,9,427
7511,LPV,false,1722,2017-03-17 19:06:11.822007+00,4,9,98
7512,CEP,true,2421,2017-03-17 19:06:16.072978+00,3,9,286
7513,EB,true,26343,2017-03-17 19:06:44.357457+00,3,9,575
7514,LPV,false,10444,2017-03-17 19:06:56.755943+00,2,9,423
7515,CEP,false,2211,2017-03-17 19:07:01.514949+00,1,9,341
7516,LPV,false,3184,2017-03-17 19:07:06.518478+00,3,9,673
7517,LPV,false,2506,2017-03-17 19:07:10.864252+00,2,9,243
7518,RRLYR,false,2400,2017-03-17 19:07:15.086245+00,3,9,64
7519,EB,false,3945,2017-03-17 19:07:21.169236+00,3,9,286
7520,EB,false,15416,2017-03-17 19:07:38.417547+00,3,9,718
7521,LPV,false,18424,2017-03-17 19:07:58.934825+00,3,9,718
7522,RRLYR,false,2433,2017-03-17 19:08:03.212732+00,2,9,17
7523,RRLYR,false,2412,2017-03-17 19:08:07.825659+00,4,9,689
7524,RRLYR,false,2554,2017-03-17 19:08:12.173397+00,2,9,123
7525,RRLYR,true,2616,2017-03-17 19:08:16.770569+00,1,9,27
7526,RRLYR,false,2479,2017-03-17 19:08:20.984792+00,3,9,454
7527,CEP,false,5590,2017-03-17 19:08:28.473151+00,1,9,80
7528,RRLYR,false,2668,2017-03-17 19:08:33.30362+00,4,9,108
7529,LPV,false,4411,2017-03-17 19:08:39.902067+00,3,9,575
7530,EB,false,3288,2017-03-17 19:08:45.271746+00,4,9,582
7531,EB,false,5402,2017-03-17 19:08:58.407239+00,3,9,478
7532,LPV,false,3581,2017-03-17 19:09:05.041276+00,3,9,285
7533,RRLYR,true,2260,2017-03-17 19:09:09.393411+00,2,9,526
7534,RRLYR,false,2214,2017-03-17 19:09:13.939751+00,3,9,478
7535,RRLYR,false,2166,2017-03-17 19:09:18.649856+00,4,9,813
7536,RRLYR,false,2305,2017-03-17 19:09:22.860903+00,4,9,688
7537,RRLYR,true,1781,2017-03-17 19:09:26.789976+00,2,9,480
7538,CEP,false,3974,2017-03-17 19:09:32.681885+00,4,9,191
7539,LPV,false,2800,2017-03-17 19:09:38.29109+00,4,9,252
7540,RRLYR,true,2404,2017-03-17 19:09:42.575551+00,4,9,597
7541,LPV,false,1795,2017-03-17 19:09:46.488987+00,3,9,413
7542,LPV,false,2428,2017-03-17 19:09:50.996605+00,2,9,660
7543,RRLYR,false,4082,2017-03-17 19:09:57.059582+00,4,9,252
7544,CEP,false,3955,2017-03-17 19:10:03.455034+00,3,9,486
7545,LPV,false,1840,2017-03-17 19:10:07.30841+00,2,9,692
7546,LPV,false,2227,2017-03-17 19:10:11.815739+00,3,9,346
7547,EB,false,3212,2017-03-17 19:10:16.932475+00,3,9,645
7549,LPV,false,2280,2017-03-17 19:10:26.229264+00,3,9,788
7553,RRLYR,false,2450,2017-03-17 19:11:22.956338+00,1,9,653
7554,EB,false,2790,2017-03-17 19:11:28.023857+00,4,9,637
7556,CEP,true,3594,2017-03-17 19:11:51.758558+00,3,9,69
7557,CEP,false,2136,2017-03-17 19:11:55.934293+00,4,9,703
7558,EB,true,2331,2017-03-17 19:12:00.9513+00,4,9,703
7559,LPV,true,2394,2017-03-17 19:12:05.346471+00,4,9,637
7560,RRLYR,false,2693,2017-03-17 19:12:10.331999+00,4,9,191
7563,RRLYR,false,2499,2017-03-17 19:12:26.608539+00,3,9,254
7564,RRLYR,true,2629,2017-03-17 19:12:31.426174+00,2,9,550
7565,EB,true,3657,2017-03-17 19:12:37.42459+00,3,9,572
7566,RRLYR,true,1887,2017-03-17 19:12:41.284647+00,3,9,788
7567,RRLYR,false,2250,2017-03-17 19:12:45.814633+00,3,9,69
7569,RRLYR,false,2523,2017-03-17 19:12:54.754274+00,1,9,501
7572,EB,true,6423,2017-03-17 19:13:16.712968+00,3,9,486
7573,RRLYR,false,2599,2017-03-17 19:13:21.516433+00,3,9,645
7576,RRLYR,false,3245,2017-03-17 19:14:23.856283+00,1,9,273
7577,RRLYR,true,2285,2017-03-17 19:14:28.228367+00,3,9,413
7582,RRLYR,true,2429,2017-03-17 19:15:11.214546+00,3,9,708
7548,LPV,false,2975,2017-03-17 19:10:21.796505+00,1,9,14
7550,EB,true,4341,2017-03-17 19:10:32.727621+00,4,9,191
7551,LPV,false,2146,2017-03-17 19:10:37.598193+00,3,9,238
7552,CEP,false,38186,2017-03-17 19:11:17.910067+00,1,9,696
7555,LPV,false,8028,2017-03-17 19:11:45.915831+00,4,9,191
7561,EB,false,4464,2017-03-17 19:12:17.21022+00,3,9,69
7562,RRLYR,false,2822,2017-03-17 19:12:22.091211+00,1,9,120
7568,EB,false,2571,2017-03-17 19:12:50.216586+00,1,9,327
7570,LPV,false,3135,2017-03-17 19:12:59.866065+00,4,9,359
7571,EB,false,6645,2017-03-17 19:13:08.384439+00,4,9,315
7574,RRLYR,false,2609,2017-03-17 19:13:26.035935+00,4,9,637
7575,CEP,false,15909,2017-03-17 19:14:17.36708+00,3,9,358
7578,RRLYR,false,4004,2017-03-17 19:14:35.06715+00,3,9,73
7579,RRLYR,false,2166,2017-03-17 19:14:39.258905+00,3,9,486
7580,EB,false,2825,2017-03-17 19:14:44.516819+00,2,9,712
7581,EB,false,3400,2017-03-17 19:14:50.073535+00,4,9,459
7583,LPV,false,4315,2017-03-17 19:15:17.390222+00,3,9,111
7584,EB,false,76994,2017-03-17 19:17:07.706627+00,3,9,802
7585,EB,true,2151,2017-03-17 19:17:12.03254+00,3,9,602
7586,LPV,false,5884,2017-03-17 19:17:20.085384+00,3,9,802
7587,EB,false,2375,2017-03-17 19:17:31.085604+00,3,9,272
7588,CEP,false,2723,2017-03-17 19:17:35.99824+00,1,9,326
7589,RRLYR,false,2040,2017-03-17 19:17:40.041006+00,3,9,56
7590,EB,true,4607,2017-03-17 19:17:53.957266+00,3,9,358
7591,LPV,false,4954,2017-03-17 19:18:00.839743+00,3,9,572
7592,RRLYR,false,2181,2017-03-17 19:18:11.912866+00,3,9,286
7593,LPV,false,4122,2017-03-17 19:18:18.298965+00,3,9,233
7594,RRLYR,false,2209,2017-03-17 19:18:22.725851+00,3,9,290
7595,LPV,false,2533,2017-03-17 19:18:27.195798+00,4,9,703
7596,LPV,false,2820,2017-03-17 19:18:32.016188+00,1,9,461
7597,CEP,false,2660,2017-03-17 19:18:36.787506+00,1,9,87
7598,RRLYR,false,2602,2017-03-17 19:18:41.340448+00,4,9,613
7599,RRLYR,false,1936,2017-03-17 19:18:45.097835+00,2,9,181
7600,RRLYR,false,3372,2017-03-17 19:18:50.399729+00,3,9,802
7601,LPV,false,5347,2017-03-17 19:18:58.100156+00,2,9,118
7602,LPV,true,3793,2017-03-17 19:19:10.961553+00,4,9,315
7603,RRLYR,false,6228,2017-03-17 19:19:25.215583+00,1,9,26
7604,RRLYR,false,4200,2017-03-17 19:19:31.553413+00,1,9,379
7605,LPV,false,2592,2017-03-17 19:19:36.461755+00,3,9,447
7606,EB,true,3049,2017-03-17 19:19:41.700582+00,4,9,774
7607,LPV,false,2995,2017-03-17 19:19:53.625623+00,1,9,430
7608,RRLYR,false,2071,2017-03-17 19:19:58.133079+00,4,9,507
7609,LPV,false,1687,2017-03-17 19:20:02.721199+00,4,9,219
7610,LPV,false,2341,2017-03-17 19:20:08.08596+00,2,9,302
7611,RRLYR,false,3170,2017-03-17 19:20:13.603648+00,3,9,495
7612,LPV,false,2147,2017-03-17 19:20:18.041693+00,3,9,427
7613,RRLYR,false,2279,2017-03-17 19:20:22.852119+00,4,9,306
7614,LPV,false,1635,2017-03-17 19:20:26.680541+00,4,9,774
7615,RRLYR,false,2009,2017-03-17 19:20:30.907648+00,4,9,772
7616,RRLYR,false,1832,2017-03-17 19:20:35.133339+00,4,9,315
7617,EB,true,2330,2017-03-17 19:20:45.210432+00,3,9,409
7618,CEP,false,2411,2017-03-17 19:20:50.155288+00,2,9,242
7619,RRLYR,false,3554,2017-03-17 19:21:14.3232+00,4,9,359
7620,RRLYR,false,2101,2017-03-17 19:21:18.689978+00,4,9,638
7621,LPV,true,3050,2017-03-17 19:21:29.281276+00,1,9,775
7622,RRLYR,false,3682,2017-03-17 19:21:35.167375+00,3,9,233
7623,CEP,true,3732,2017-03-17 19:21:41.946163+00,3,9,531
7624,RRLYR,false,2827,2017-03-17 19:21:47.157753+00,4,9,519
7625,CEP,false,5435,2017-03-17 19:21:56.013853+00,2,9,357
7626,LPV,false,2920,2017-03-17 19:22:01.141487+00,3,9,602
7627,EB,false,2632,2017-03-17 19:22:06.118196+00,1,9,137
7628,EB,false,3991,2017-03-17 19:22:54.775003+00,2,9,822
7629,LPV,false,2166,2017-03-17 19:22:59.310365+00,3,9,531
7630,LPV,false,2594,2017-03-17 19:23:05.053964+00,2,9,666
7631,RRLYR,false,1394,2017-03-17 19:23:08.542149+00,3,9,409
7632,CEP,false,1672,2017-03-17 19:23:12.443364+00,4,9,353
7633,RRLYR,false,1093,2017-03-17 19:23:15.579558+00,4,9,774
7634,LPV,false,1827,2017-03-17 19:23:20.172434+00,2,9,712
7635,RRLYR,false,1381,2017-03-17 19:23:23.45104+00,3,9,531
7636,RRLYR,false,2230,2017-03-17 19:23:35.203066+00,1,9,90
7637,LPV,false,2337,2017-03-17 19:23:39.723994+00,3,9,335
7638,CEP,false,1897,2017-03-17 19:23:44.119044+00,4,9,203
7639,EB,false,2994,2017-03-17 19:23:50.174536+00,2,9,628
7640,LPV,false,3094,2017-03-17 19:23:55.371067+00,4,9,585
7641,CEP,false,2483,2017-03-17 19:23:59.85864+00,2,9,408
7642,EB,true,2826,2017-03-17 19:24:05.181503+00,4,9,203
7643,RRLYR,false,1756,2017-03-17 19:24:10.754711+00,3,9,285
7644,LPV,false,1769,2017-03-17 19:24:14.793834+00,4,9,203
7645,CEP,false,1991,2017-03-17 19:24:18.953523+00,4,9,416
7646,LPV,true,10018,2017-03-17 19:24:30.978225+00,4,9,459
7647,RRLYR,false,3064,2017-03-17 19:24:36.353339+00,1,9,426
7648,LPV,true,3493,2017-03-17 19:24:41.936168+00,3,9,272
7649,RRLYR,false,2300,2017-03-17 19:24:46.637954+00,4,9,308
7650,RRLYR,false,1955,2017-03-17 19:24:50.666928+00,3,9,422
7651,RRLYR,false,2403,2017-03-17 19:24:55.272705+00,4,9,585
7652,EB,false,4008,2017-03-17 19:25:14.161731+00,4,9,417
7653,EB,true,27800,2017-03-17 19:25:44.183263+00,4,9,425
7654,RRLYR,false,2485,2017-03-17 19:25:50.081369+00,4,9,517
7655,RRLYR,false,3573,2017-03-17 19:25:55.691073+00,1,9,720
7656,RRLYR,true,3484,2017-03-17 19:26:01.149023+00,4,9,128
7657,CEP,false,3167,2017-03-17 19:26:06.46397+00,4,9,143
7658,LPV,true,2056,2017-03-17 19:26:10.814848+00,3,9,483
7659,RRLYR,false,2088,2017-03-17 19:26:15.507063+00,2,9,63
7660,LPV,false,4923,2017-03-17 19:26:22.688546+00,3,9,358
7661,RRLYR,false,3063,2017-03-17 19:26:28.126467+00,4,9,203
7662,RRLYR,false,2672,2017-03-17 19:26:33.215073+00,3,9,335
7663,RRLYR,true,2514,2017-03-17 19:26:38.143691+00,3,9,673
7664,EB,false,3520,2017-03-17 19:26:43.836116+00,4,9,416
7665,LPV,false,2424,2017-03-17 19:26:48.252852+00,4,9,416
7666,RRLYR,false,4762,2017-03-17 19:26:55.38296+00,2,9,628
7667,LPV,true,2310,2017-03-17 19:27:00.19845+00,3,9,323
7668,EB,false,3376,2017-03-17 19:27:06.773056+00,4,9,143
7669,CEP,false,1758,2017-03-17 19:27:11.198797+00,3,9,725
7670,LPV,false,2699,2017-03-17 19:27:16.087263+00,4,9,417
7672,EB,false,4304,2017-03-17 19:27:27.375666+00,1,9,661
7673,LPV,false,1951,2017-03-17 19:27:31.932602+00,3,9,51
7674,EB,false,13549,2017-03-17 19:28:21.640874+00,1,9,394
7675,LPV,false,2506,2017-03-17 19:28:26.593622+00,1,9,349
7677,RRLYR,true,2104,2017-03-17 19:28:55.80014+00,4,9,201
7678,RRLYR,false,3228,2017-03-17 19:29:01.892452+00,4,9,686
7679,RRLYR,true,2041,2017-03-17 19:29:07.931901+00,3,9,159
7681,CEP,false,2601,2017-03-17 19:29:17.400458+00,1,9,189
7682,RRLYR,false,2199,2017-03-17 19:29:22.920067+00,4,9,459
7686,EB,false,5610,2017-03-17 19:29:48.547675+00,4,9,717
7687,RRLYR,false,2884,2017-03-17 19:29:53.600981+00,4,9,369
7688,EB,false,2218,2017-03-17 19:29:58.193473+00,1,9,366
7691,LPV,true,6900,2017-03-17 19:30:17.410121+00,4,9,288
7695,RRLYR,true,2611,2017-03-17 19:30:36.907929+00,2,9,351
7697,EB,true,2908,2017-03-17 19:30:46.391493+00,3,9,439
7698,LPV,false,2122,2017-03-17 19:30:50.998491+00,3,9,484
7699,RRLYR,false,1885,2017-03-17 19:30:55.236143+00,3,9,323
7701,LPV,true,16410,2017-03-17 19:31:24.068312+00,4,9,717
7703,LPV,false,2139,2017-03-17 19:31:33.815324+00,3,9,328
7704,LPV,true,4503,2017-03-17 19:31:40.582719+00,4,9,582
7710,RRLYR,false,8039,2017-03-17 19:32:14.135111+00,2,9,302
7711,RRLYR,false,2519,2017-03-17 19:32:18.874273+00,3,9,340
7713,RRLYR,false,3205,2017-03-17 19:32:37.054005+00,3,9,405
7714,CEP,false,3955,2017-03-17 19:32:43.680955+00,4,9,305
7716,CEP,false,2209,2017-03-17 19:32:56.912106+00,1,9,525
7717,CEP,false,2528,2017-03-17 19:33:01.840502+00,2,9,698
7718,CEP,true,3819,2017-03-17 19:33:07.949497+00,1,9,752
7720,RRLYR,true,2533,2017-03-17 19:33:17.365295+00,2,9,539
7721,RRLYR,false,2634,2017-03-17 19:33:23.347919+00,4,9,288
7722,EB,false,2529,2017-03-17 19:33:29.118138+00,4,9,732
7723,EB,true,2180,2017-03-17 19:33:33.825337+00,4,9,305
7724,RRLYR,true,1956,2017-03-17 19:33:39.795741+00,4,9,219
7725,RRLYR,true,1989,2017-03-17 19:33:44.09294+00,2,9,641
7726,RRLYR,true,1949,2017-03-17 19:33:48.27424+00,3,9,462
7727,EB,false,6891,2017-03-17 19:34:05.956951+00,1,9,345
7671,RRLYR,true,2556,2017-03-17 19:27:20.806603+00,2,9,218
7676,CEP,false,2143,2017-03-17 19:28:51.272098+00,2,9,704
7680,EB,false,2002,2017-03-17 19:29:12.22729+00,4,9,353
7683,RRLYR,false,1803,2017-03-17 19:29:27.005841+00,4,9,98
7684,RRLYR,false,5790,2017-03-17 19:29:35.246235+00,2,9,660
7685,CEP,false,2742,2017-03-17 19:29:40.778156+00,4,9,732
7689,CEP,false,2026,2017-03-17 19:30:02.349168+00,1,9,388
7690,RRLYR,true,2678,2017-03-17 19:30:08.096499+00,4,9,417
7692,RRLYR,false,2194,2017-03-17 19:30:22.952045+00,4,9,713
7693,CEP,false,2131,2017-03-17 19:30:27.3675+00,1,9,697
7694,LPV,false,2120,2017-03-17 19:30:31.891199+00,2,9,539
7696,EB,false,1908,2017-03-17 19:30:41.173+00,3,9,462
7700,RRLYR,false,2063,2017-03-17 19:30:59.497113+00,1,9,133
7702,LPV,false,2749,2017-03-17 19:31:29.256032+00,2,9,242
7705,RRLYR,true,2419,2017-03-17 19:31:45.299114+00,2,9,6
7706,CEP,false,2112,2017-03-17 19:31:50.280654+00,2,9,262
7707,RRLYR,false,1790,2017-03-17 19:31:54.596265+00,4,9,717
7708,LPV,false,2301,2017-03-17 19:31:59.098495+00,4,9,353
7709,RRLYR,false,1988,2017-03-17 19:32:03.61794+00,2,9,262
7712,CEP,true,2432,2017-03-17 19:32:24.349717+00,2,9,371
7715,EB,false,3770,2017-03-17 19:32:52.284123+00,1,9,168
7719,CEP,false,2437,2017-03-17 19:33:12.600559+00,3,9,0
7728,LPV,false,2562,2017-03-17 19:34:12.405907+00,4,9,305
7729,CEP,true,2473,2017-03-17 19:34:17.505072+00,1,9,336
7730,RRLYR,false,3474,2017-03-17 19:34:23.204803+00,4,9,714
7731,RRLYR,false,2649,2017-03-17 19:34:35.719384+00,4,9,582
7732,LPV,false,2745,2017-03-17 19:34:50.726086+00,4,9,732
7733,LPV,false,2255,2017-03-17 19:34:55.387478+00,4,9,143
7734,EB,false,2597,2017-03-17 19:35:00.360297+00,1,9,429
7735,RRLYR,true,3154,2017-03-17 19:35:06.187293+00,4,9,732
7736,LPV,false,2105,2017-03-17 19:35:10.562138+00,4,9,594
7737,RRLYR,false,2258,2017-03-17 19:35:15.221483+00,2,9,22
7738,RRLYR,false,2914,2017-03-17 19:35:20.727822+00,3,9,532
7739,LPV,false,5002,2017-03-17 19:35:28.120459+00,3,9,0
7740,CEP,true,3650,2017-03-17 19:35:34.334173+00,2,9,217
7741,LPV,true,2312,2017-03-17 19:35:38.950622+00,3,9,103
7742,RRLYR,false,2204,2017-03-17 19:35:49.228652+00,3,9,103
7743,RRLYR,true,2503,2017-03-17 19:35:54.036914+00,4,9,594
7744,RRLYR,true,2339,2017-03-17 19:35:58.692115+00,4,9,143
7745,EB,false,2940,2017-03-17 19:36:28.402561+00,2,9,698
